,customer_id,gender,customer_latitude,customer_longitude,vendor_id,vendor_latitude,vendor_longitude,delivery_charge,serving_distance,vendor_rating,preparation_time,discount_percentage,sunday_duration,monday_duration,tuesday_duration,wednesday_duration,thursday_duration,friday_duration,saturday_duration,junk_food,snack,beverage,healthy,free_delivery,country,distance,total
3479,20,0,0.2788,-78.6,180,-1.0590000000000002,0.051570000000000005,0.7,15.0,3.8,15,0.0,1380,720,720,720,765,765,720,1,0,0,1,0,0.05,8746.48555048746,87479.85550487459
3480,20,0,0.2788,-78.6,188,-0.4058,0.6445,0.7,8.0,4.6,14,0.0,1365,646,646,646,676,676,646,1,0,0,1,0,0.8,8811.866705781396,88132.66705781396
3481,20,0,0.2788,-78.6,189,-0.857,0.0877,0.7,15.0,4.3,10,0.0,75,74,74,74,74,74,74,1,0,1,0,0,0.8,8750.315626125093,87513.15626125093
3482,20,0,0.2788,-78.6,191,-0.06006,0.653,0.7,8.0,4.5,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8812.59175079582,88136.9175079582
3483,20,0,0.2788,-78.6,192,1.703,0.76,0.7,10.0,4.3,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,8824.046970549582,88251.46970549581
3484,20,0,0.2788,-78.6,193,-0.8257,-0.0664,0.7,10.0,4.3,18,0.0,1425,615,615,615,615,465,615,1,0,0,1,0,0.8,8733.155281777152,87349.55281777152
3485,20,0,0.2788,-78.6,195,-0.7046,0.05695,0.7,15.0,4.2,15,0.0,59,58,58,58,58,58,58,1,1,1,1,0,0.8,8746.766452762557,87482.66452762557
3486,20,0,0.2788,-78.6,197,-0.6313,0.1805,0.0,15.0,4.4,17,0.0,1410,720,720,720,720,720,720,0,0,0,0,0,0.0125,8760.443911706243,87621.43911706243
3487,20,0,0.2788,-78.6,199,2.338,0.6997,0.0,15.0,4.5,15,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,8817.465825015364,88189.65825015365
3488,20,0,0.2788,-78.6,201,0.01563,0.5317,0.7,15.0,4.0,12,0.0,945,285,285,285,285,165,285,0,0,0,1,0,0.05,8799.061646002385,88002.61646002386
3489,20,0,0.2788,-78.6,203,0.0262,0.5527,0.7,15.0,4.0,16,0.0,1350,750,750,750,750,780,765,1,0,0,0,0,0.8,8801.390973587138,88029.90973587139
3490,20,0,0.2788,-78.6,207,-0.937,0.0808,0.7,15.0,4.1,15,0.0,30,29,29,29,29,29,29,0,0,0,1,0,0.0125,8749.62050272857,87511.2050272857
3491,20,0,0.2788,-78.6,216,-0.5874,0.7544,0.7,6.0,4.7,15,0.0,1380,900,900,900,900,959,900,0,0,0,0,0,0.8,8824.219368265927,88257.19368265927
3492,20,0,0.2788,-78.6,221,0.02582,0.552,0.7,15.0,4.2,10,0.0,1380,840,840,840,840,840,840,0,0,0,1,0,0.8,8801.31334363313,88023.13343633129
3493,20,0,0.2788,-78.6,225,-0.8154,0.0915,0.0,15.0,4.2,10,0.0,1140,660,660,660,660,180,660,1,1,1,0,1,0.8,8750.701656212083,87517.01656212083
3494,20,0,0.2788,-78.6,237,-0.9434,0.0817,0.7,15.0,4.6,15,0.0,59,58,58,58,58,58,58,1,0,0,1,0,0.8,8749.726429666545,87512.26429666545
3495,20,0,0.2788,-78.6,250,-0.5117,0.7583,0.7,5.0,4.5,15,0.0,1425,885,885,885,885,885,885,0,0,0,1,0,0.8,8824.596153050712,88260.96153050712
3496,20,0,0.2788,-78.6,259,0.02582,0.552,0.0,15.0,4.3,15,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,8801.31334363313,88028.13343633129
3497,20,0,0.2788,-78.6,265,-0.861,-0.0651,0.0,10.0,4.3,15,0.0,90,89,89,89,89,89,89,1,0,1,1,1,0.8,8733.33101921969,87348.31019219689
3498,20,0,0.2788,-78.6,271,-0.3342,0.7266,0.7,5.0,4.5,11,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,8820.946300852724,88220.46300852724
3499,20,0,0.2788,-78.6,274,0.3054,0.56,0.7,15.0,3.7,45,0.0,810,330,840,270,180,180,840,0,0,0,0,0,0.8,8802.066079367243,88065.66079367243
3500,20,0,0.2788,-78.6,288,-0.5586,0.7407,0.0,6.0,4.6,15,0.0,900,240,240,240,240,645,645,0,0,0,1,0,0.8,8822.674228618005,88241.74228618006
3501,20,0,0.2788,-78.6,289,-1.008,0.0792,0.7,15.0,4.5,15,0.0,90,89,89,89,89,89,89,1,0,1,0,0,0.8,8749.508616746869,87510.08616746869
3502,20,0,0.2788,-78.6,294,-1.272,0.02884,0.0,10.0,4.4,15,0.0,1380,721,721,720,751,751,721,0,0,0,1,1,0.8,8744.17302308388,87456.7302308388
3503,20,0,0.2788,-78.6,295,-0.4912,0.7446,0.7,5.0,4.7,15,0.0,1425,945,945,945,945,945,945,1,0,1,0,0,0.8,8823.057835272642,88245.57835272643
3504,20,0,0.2788,-78.6,298,-0.4153,0.6436,0.0,8.0,4.7,17,0.0,1200,555,555,555,555,555,555,1,0,1,1,0,0.8,8811.773304530314,88134.73304530315
3505,20,0,0.2788,-78.6,299,-0.8190000000000001,0.1351,0.7,15.0,4.2,15,0.0,1425,825,825,825,825,435,825,1,0,1,0,0,0.8,8755.552246275218,87570.52246275218
3506,20,0,0.2788,-78.6,300,-0.807,0.0914,0.7,15.0,4.4,15,0.0,1365,885,885,885,885,885,885,1,0,1,0,0,0.8,8750.683259382502,87521.83259382502
3507,20,0,0.2788,-78.6,304,-1.268,0.02837,0.7,10.0,4.0,15,0.0,1380,780,780,780,795,795,795,1,0,0,1,0,0.8,8744.11658702466,87456.16587024661
3508,20,0,0.2788,-78.6,356,-0.845,0.067,0.0,15.0,4.2,15,0.0,1380,720,720,720,900,600,720,1,0,0,1,0,0.8,8748.003625431318,87495.03625431318
3509,20,0,0.2788,-78.6,386,-1.002,0.0786,0.0,15.0,4.5,15,0.0,1425,945,945,945,915,465,945,0,0,0,0,0,0.8,8749.436259423803,87509.36259423803
3510,20,0,0.2788,-78.6,391,-0.6245,0.725,0.7,5.0,4.2,10,0.0,1425,885,885,885,885,599,885,1,0,0,1,0,0.0375,8820.979131628823,88219.79131628823
3511,20,0,0.2788,-78.6,398,-0.625,0.0994,0.7,15.0,4.2,15,0.0,1380,720,720,720,720,720,720,1,0,0,1,0,0.0125,8751.421758360015,87529.21758360014
3512,20,0,0.2788,-78.6,401,0.001904,0.5474,0.7,15.0,4.5,13,0.0,1395,795,795,795,825,825,795,0,0,0,0,0,0.8,8800.814904928615,88021.14904928615
3513,20,0,0.2788,-78.6,419,-0.4763,0.03973,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,615,765,0,0,0,1,0,0.8,8744.673326094853,87461.73326094853
3514,20,0,0.2788,-78.6,459,-0.996,-0.0623,0.0,10.0,4.2,15,0.0,1439,720,720,720,720,44,44,0,0,1,0,1,0.8,8733.766162041804,87352.66162041805
3515,20,0,0.2788,-78.6,537,-0.524,0.05264,0.0,15.0,4.4,20,0.0,1425,685,685,685,685,44,685,1,0,0,1,1,0.8,8746.144386904241,87481.44386904241
3516,20,0,0.2788,-78.6,547,0.049,0.6055,0.7,10.0,4.4,10,0.0,1439,899,899,899,899,539,539,1,0,0,0,0,0.0375,8807.249762256311,88082.49762256311
3517,20,0,0.2788,-78.6,573,2.016,0.7490000000000001,0.0,15.0,4.6,10,0.0,1425,405,405,405,405,405,405,1,0,0,1,1,0.8,8822.864521831474,88238.64521831475
3518,20,0,0.2788,-78.6,575,-0.611,0.0721,0.0,15.0,4.1,15,0.0,1350,750,750,750,750,750,750,0,0,1,0,0,0.8,8748.375302261526,87498.75302261526
3519,20,0,0.2788,-78.6,577,-0.755,0.2197,0.7,8.0,4.5,5,0.0,1320,600,600,600,600,600,600,0,0,0,1,0,0.8,8764.903489735154,87654.03489735154
3520,76,1,0.5034,0.5557,4,-0.5884,0.7544,0.0,6.0,4.4,15,0.0,30,30,30,30,30,30,30,1,0,0,1,1,0.0375,123.39686912541241,1248.968691254124
3521,76,1,0.5034,0.5557,13,-0.4717,0.7446,0.7,5.0,4.7,14,0.0,90,90,90,90,90,90,90,1,0,0,1,0,0.0375,110.44209491559455,1118.4209491559454
3522,76,1,0.5034,0.5557,20,-0.4075,0.6436,0.0,8.0,4.5,19,0.0,1365,885,885,885,885,885,885,0,0,0,1,1,0.8,101.7580834800546,1036.580834800546
3523,76,1,0.5034,0.5557,23,-0.5854,0.754,0.0,5.0,4.5,16,0.0,1410,870,870,870,885,885,885,1,0,0,1,0,0.8,123.06071238951934,1246.6071238951934
3524,76,1,0.5034,0.5557,28,0.4807,0.5527,0.7,15.0,4.4,10,0.0,30,29,29,29,29,89,89,0,0,0,0,0,0.8,2.546074367906042,35.46074367906042
3525,76,1,0.5034,0.5557,33,-0.4946,0.743,0.7,6.0,4.6,17,0.0,1439,959,899,899,959,959,929,0,0,0,0,0,0.8,112.91007118793115,1146.1007118793116
3526,76,1,0.5034,0.5557,43,-0.115,0.546,0.7,15.0,4.3,15,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,68.77149612216402,702.7149612216402
3527,76,1,0.5034,0.5557,44,-0.9365,0.0819,0.7,15.0,4.3,14,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,168.554409711652,1699.5440971165199
3528,76,1,0.5034,0.5557,55,-1.17,0.10345,0.7,10.0,4.5,19,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,192.74877876195302,1946.48778761953
3529,76,1,0.5034,0.5557,66,0.4875,0.565,0.0,15.0,4.0,20,10.0,1305,705,705,705,705,285,285,1,0,0,1,0,0.05,2.048204722373801,40.48204722373801
3530,76,1,0.5034,0.5557,67,-0.181,0.4905,0.0,15.0,4.3,15,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,76.44646124355516,779.4646124355517
3531,76,1,0.5034,0.5557,75,-0.6006,0.7559999999999999,0.7,5.0,4.6,15,0.0,1350,690,690,690,690,631,690,0,0,0,1,0,0.025,124.76339822987207,1262.6339822987206
3532,76,1,0.5034,0.5557,76,0.2563,0.5767,0.7,15.0,4.6,15,0.0,1290,810,810,810,810,210,810,1,0,0,1,0,0.8,27.57534637718604,290.7534637718604
3533,76,1,0.5034,0.5557,78,-0.555,0.1963,0.7,15.0,4.4,17,0.0,120,119,119,119,119,119,119,1,0,0,1,0,0.0375,124.28880620549549,1259.8880620549548
3534,76,1,0.5034,0.5557,79,0.635,0.5273,0.0,15.0,4.7,15,0.0,1425,765,765,765,765,405,765,1,0,0,1,1,0.8,14.97011235791111,164.7011235791111
3535,76,1,0.5034,0.5557,81,-0.7120000000000001,0.06335,0.0,15.0,3.8,15,0.0,59,58,58,58,58,58,59,0,1,0,1,0,0.0125,145.81384396033562,1473.1384396033561
3536,76,1,0.5034,0.5557,82,-0.4172,0.6459999999999999,0.7,8.0,4.4,11,0.0,90,89,89,89,89,89,89,1,1,0,1,0,0.0375,102.85744890246704,1039.5744890246704
3537,76,1,0.5034,0.5557,83,-0.9277,0.1459,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,765,765,0,0,0,1,0,0.8,165.5265746563326,1670.265746563326
3538,76,1,0.5034,0.5557,84,-1.005,0.07874,0.0,15.0,4.3,14,0.0,1425,765,765,765,750,420,779,1,0,0,1,0,0.8,175.9113163893191,1773.113163893191
3539,76,1,0.5034,0.5557,85,-0.6,0.7559999999999999,0.0,5.0,4.6,15,50.0,1425,706,706,706,706,585,706,0,0,0,0,0,0.8,124.69775348696163,1261.9775348696162
3540,76,1,0.5034,0.5557,86,-0.498,0.058,0.0,15.0,4.5,13,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,124.34478749890114,1256.4478749890113
3541,76,1,0.5034,0.5557,90,-0.601,0.096,0.0,15.0,4.4,14,0.0,45,44,44,44,44,44,44,1,0,1,1,0,0.8,133.0172398053549,1344.172398053549
3542,76,1,0.5034,0.5557,92,-0.4922,0.7440000000000001,0.7,6.0,4.6,14,0.0,1320,540,540,540,600,600,540,0,0,1,0,0,0.8,112.66840379785702,1140.6840379785704
3543,76,1,0.5034,0.5557,104,-0.03244,0.6559999999999999,0.0,2.0,4.5,10,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,60.617572691524146,616.1757269152415
3544,76,1,0.5034,0.5557,105,-0.968,0.0808,0.0,15.0,4.5,12,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,171.92254888964783,1731.2254888964783
3545,76,1,0.5034,0.5557,106,0.6187,0.5273,0.0,15.0,4.5,10,0.0,15,14,14,14,14,14,14,1,0,0,0,1,0.8,13.203952211090327,142.03952211090328
3546,76,1,0.5034,0.5557,110,0.0168,0.5479999999999999,0.7,15.0,4.6,18,35.0,90,90,90,90,90,90,90,0,0,0,1,0,0.025,54.11429974506993,559.1429974506993
3547,76,1,0.5034,0.5557,113,0.6304,0.527,0.0,15.0,4.7,10,0.0,1380,720,720,720,720,601,661,0,0,0,1,1,0.8,14.477842429043902,154.778424290439
3548,76,1,0.5034,0.5557,115,0.579,0.5283,0.0,15.0,4.8,13,0.0,1425,825,825,825,825,525,825,0,0,0,1,1,0.8,8.941393323666032,102.41393323666033
3549,76,1,0.5034,0.5557,134,-0.05627000000000002,0.6323,0.0,15.0,4.5,16,0.0,1305,705,705,705,705,705,705,1,0,1,1,0,0.8,62.81271533936302,644.1271533936301
3550,76,1,0.5034,0.5557,145,-0.606,0.07293999999999999,0.0,15.0,3.2,10,0.0,59,58,58,58,58,58,58,1,0,0,0,0,0.8,134.5330940399695,1355.330940399695
3551,76,1,0.5034,0.5557,148,-0.483,0.076,0.7,15.0,4.1,16,15.0,30,29,29,29,29,30,29,1,0,0,1,0,0.8,121.96490345693883,1235.6490345693883
3552,76,1,0.5034,0.5557,149,-0.02765,0.5273,0.7,15.0,4.2,15,0.0,1350,675,675,675,675,570,675,0,0,0,0,0,0.8,59.13452668720045,606.3452668720045
3553,76,1,0.5034,0.5557,154,-0.872,0.0994,0.7,15.0,4.5,15,0.0,15,14,14,14,14,14,779,1,1,0,1,0,0.8,161.13401416611424,1626.3401416611423
3554,76,1,0.5034,0.5557,157,0.055879999999999985,0.534,0.7,15.0,4.3,15,0.0,930,270,270,270,270,151,270,0,0,0,1,0,0.05,49.82048717676226,513.2048717676226
3555,76,1,0.5034,0.5557,159,-0.6,0.7563,0.0,6.0,4.5,13,0.0,1425,720,720,720,720,645,700,1,0,0,0,0,0.8,124.70371581294908,1260.0371581294908
3556,76,1,0.5034,0.5557,160,-0.934,0.08136,0.7,15.0,4.3,14,0.0,1425,825,825,825,825,646,706,1,0,0,1,0,0.8,168.30918048311557,1697.0918048311557
3557,76,1,0.5034,0.5557,161,-0.8843,-0.1276,0.7,10.0,4.2,17,0.0,1345,680,680,680,680,680,680,1,1,0,1,0,0.8,171.9962610002381,1736.9626100023809
3558,76,1,0.5034,0.5557,176,-0.4402,0.6626,0.7,8.0,4.3,21,0.0,1320,540,540,540,540,540,540,1,0,1,1,0,0.8,105.59483808298964,1076.9483808298965
3559,76,1,0.5034,0.5557,180,-1.0590000000000002,0.051570000000000005,0.7,15.0,3.8,15,0.0,1380,720,720,720,765,765,720,1,0,0,1,0,0.05,182.5503247148416,1840.503247148416
3560,76,1,0.5034,0.5557,188,-0.4058,0.6445,0.7,8.0,4.6,14,0.0,1365,646,646,646,676,676,646,1,0,0,1,0,0.8,101.57960636773892,1029.7960636773892
3561,76,1,0.5034,0.5557,189,-0.857,0.0877,0.7,15.0,4.3,10,0.0,75,74,74,74,74,74,74,1,0,1,0,0,0.8,159.97025967307212,1609.7025967307213
3562,76,1,0.5034,0.5557,191,-0.06006,0.653,0.7,8.0,4.5,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,63.581249994045976,646.8124999404597
3563,76,1,0.5034,0.5557,192,1.703,0.76,0.7,10.0,4.3,11,0.0,45,44,44,44,44,44,44,1,0,1,0,0,0.8,135.30945722854366,1364.0945722854367
3564,76,1,0.5034,0.5557,193,-0.8257,-0.0664,0.7,10.0,4.3,18,0.0,1425,615,615,615,615,465,615,1,0,0,1,0,0.8,163.1764522754146,1649.764522754146
3565,76,1,0.5034,0.5557,195,-0.7046,0.05695,0.7,15.0,4.2,15,0.0,59,58,58,58,58,58,58,1,1,1,1,0,0.8,145.32161486789946,1468.2161486789946
3566,76,1,0.5034,0.5557,197,-0.6313,0.1805,0.0,15.0,4.4,17,0.0,1410,720,720,720,720,720,720,0,0,0,0,0,0.0125,132.89158240813634,1345.9158240813636
3567,76,1,0.5034,0.5557,199,2.338,0.6997,0.0,15.0,4.5,15,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,204.62549492598995,2061.2549492598996
3568,76,1,0.5034,0.5557,201,0.01563,0.5317,0.7,15.0,4.0,12,0.0,945,285,285,285,285,165,285,0,0,0,1,0,0.05,54.30323712482424,555.0323712482424
3569,76,1,0.5034,0.5557,203,0.0262,0.5527,0.7,15.0,4.0,16,0.0,1350,750,750,750,750,780,765,1,0,0,0,0,0.8,53.06334081916245,546.6334081916245
3570,76,1,0.5034,0.5557,207,-0.937,0.0808,0.7,15.0,4.1,15,0.0,30,29,29,29,29,29,29,0,0,0,1,0,0.0125,168.64547888674278,1701.4547888674279
3571,76,1,0.5034,0.5557,216,-0.5874,0.7544,0.7,6.0,4.7,15,0.0,1380,900,900,900,900,959,900,0,0,0,0,0,0.8,123.28747268880373,1247.8747268880372
3572,76,1,0.5034,0.5557,221,0.02582,0.552,0.7,15.0,4.2,10,0.0,1380,840,840,840,840,840,840,0,0,0,1,0,0.8,53.10614007399472,541.0614007399472
3573,76,1,0.5034,0.5557,225,-0.8154,0.0915,0.0,15.0,4.2,10,0.0,1140,660,660,660,660,180,660,1,1,1,0,1,0.8,155.46265127171569,1564.6265127171569
3574,76,1,0.5034,0.5557,237,-0.9434,0.0817,0.7,15.0,4.6,15,0.0,59,58,58,58,58,58,58,1,0,0,1,0,0.8,169.29030057070437,1707.9030057070438
3575,76,1,0.5034,0.5557,250,-0.5117,0.7583,0.7,5.0,4.5,15,0.0,1425,885,885,885,885,885,885,0,0,0,1,0,0.8,115.10026658235743,1166.0026658235743
3576,76,1,0.5034,0.5557,259,0.02582,0.552,0.0,15.0,4.3,15,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,53.10614007399472,546.0614007399472
3577,76,1,0.5034,0.5557,265,-0.861,-0.0651,0.0,10.0,4.3,15,0.0,90,89,89,89,89,89,89,1,0,1,1,1,0.8,166.6798316705649,1681.798316705649
3578,76,1,0.5034,0.5557,271,-0.3342,0.7266,0.7,5.0,4.5,11,0.0,1320,600,600,600,600,600,600,1,0,1,1,0,0.8,95.05585990604482,961.5585990604482
3579,76,1,0.5034,0.5557,274,0.3054,0.56,0.7,15.0,3.7,45,0.0,810,330,840,270,180,180,840,0,0,0,0,0,0.8,22.021816922166014,265.2181692216601
3580,76,1,0.5034,0.5557,288,-0.5586,0.7407,0.0,6.0,4.6,15,0.0,900,240,240,240,240,645,645,0,0,0,1,0,0.8,119.86747192208398,1213.6747192208397
3581,76,1,0.5034,0.5557,289,-1.008,0.0792,0.7,15.0,4.5,15,0.0,90,89,89,89,89,89,89,1,0,1,0,0,0.8,176.21402048817055,1777.1402048817054
3582,76,1,0.5034,0.5557,294,-1.272,0.02884,0.0,10.0,4.4,15,0.0,1380,721,721,720,751,751,721,0,0,0,1,1,0.8,205.92391962689348,2074.239196268935
3583,76,1,0.5034,0.5557,295,-0.4912,0.7446,0.7,5.0,4.7,15,0.0,1425,945,945,945,945,945,945,1,0,1,0,0,0.8,112.57157697675372,1140.7157697675373
3584,76,1,0.5034,0.5557,298,-0.4153,0.6436,0.0,8.0,4.7,17,0.0,1200,555,555,555,555,555,555,1,0,1,1,0,0.8,102.62142868587539,1043.214286858754
3585,76,1,0.5034,0.5557,299,-0.8190000000000001,0.1351,0.7,15.0,4.2,15,0.0,1425,825,825,825,825,435,825,1,0,1,0,0,0.8,154.30243340909146,1558.0243340909146
3586,76,1,0.5034,0.5557,300,-0.807,0.0914,0.7,15.0,4.4,15,0.0,1365,885,885,885,885,885,885,1,0,1,0,0,0.8,154.5856280976381,1560.8562809763812
3587,76,1,0.5034,0.5557,304,-1.268,0.02837,0.7,10.0,4.0,15,0.0,1380,780,780,780,795,795,795,1,0,0,1,0,0.8,205.5124654593262,2070.1246545932618
3588,76,1,0.5034,0.5557,356,-0.845,0.067,0.0,15.0,4.2,15,0.0,1380,720,720,720,900,600,720,1,0,0,1,0,0.8,159.47859934532684,1609.7859934532685
3589,76,1,0.5034,0.5557,386,-1.002,0.0786,0.0,15.0,4.5,15,0.0,1425,945,945,945,915,465,945,0,0,0,0,0,0.8,175.5979865634374,1770.979865634374
3590,76,1,0.5034,0.5557,391,-0.6245,0.725,0.7,5.0,4.2,10,0.0,1425,885,885,885,885,599,885,1,0,0,1,0,0.0375,126.82187382165704,1278.2187382165703
3591,76,1,0.5034,0.5557,398,-0.625,0.0994,0.7,15.0,4.2,15,0.0,1380,720,720,720,720,720,720,1,0,0,1,0,0.0125,135.34269809764325,1368.4269809764326
3592,76,1,0.5034,0.5557,401,0.001904,0.5474,0.7,15.0,4.5,13,0.0,1395,795,795,795,825,825,795,0,0,0,0,0,0.8,55.771524614666056,570.7152461466605
3593,76,1,0.5034,0.5557,419,-0.4763,0.03973,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,615,765,0,0,0,1,0,0.8,123.12216188821684,1246.2216188821683
3594,76,1,0.5034,0.5557,459,-0.996,-0.0623,0.0,10.0,4.2,15,0.0,1439,720,720,720,720,44,44,0,0,1,0,1,0.8,180.33139074337686,1818.3139074337687
3595,76,1,0.5034,0.5557,537,-0.524,0.05264,0.0,15.0,4.4,20,0.0,1425,685,685,685,685,44,685,1,0,0,1,1,0.8,127.20121019152639,1292.0121019152639
3596,76,1,0.5034,0.5557,547,0.049,0.6055,0.7,10.0,4.4,10,0.0,1439,899,899,899,899,539,539,1,0,0,0,0,0.0375,50.829572304873125,518.2957230487312
3597,76,1,0.5034,0.5557,573,2.016,0.7490000000000001,0.0,15.0,4.6,10,0.0,1425,405,405,405,405,405,405,1,0,0,1,1,0.8,169.56077294942813,1705.6077294942813
3598,76,1,0.5034,0.5557,575,-0.611,0.0721,0.0,15.0,4.1,15,0.0,1350,750,750,750,750,750,750,0,0,1,0,0,0.8,135.08022745094013,1365.8022745094013
3599,76,1,0.5034,0.5557,577,-0.755,0.2197,0.7,8.0,4.5,5,0.0,1320,600,600,600,600,600,600,0,0,0,1,0,0.8,144.82968086231747,1453.2968086231747
3600,58,1,-0.066,-0.0875,4,-0.5884,0.7544,0.0,6.0,4.4,15,0.0,30,30,30,30,30,30,30,1,0,0,1,1,0.0375,110.17122716558302,1116.7122716558301
3601,58,1,-0.066,-0.0875,13,-0.4717,0.7446,0.7,5.0,4.7,14,0.0,90,90,90,90,90,90,90,1,0,0,1,0,0.0375,102.93594470514961,1043.359447051496
3602,58,1,-0.066,-0.0875,20,-0.4075,0.6436,0.0,8.0,4.5,19,0.0,1365,885,885,885,885,885,885,0,0,0,1,1,0.8,89.7254559348391,916.254559348391
3603,58,1,-0.066,-0.0875,23,-0.5854,0.754,0.0,5.0,4.5,16,0.0,1410,870,870,870,885,885,885,1,0,0,1,0,0.8,109.95787260843909,1115.5787260843908
3604,58,1,-0.066,-0.0875,28,0.4807,0.5527,0.7,15.0,4.4,10,0.0,30,29,29,29,29,89,89,0,0,0,0,0,0.8,93.61070298562207,946.1070298562207
3605,58,1,-0.066,-0.0875,33,-0.4946,0.743,0.7,6.0,4.6,17,0.0,1439,959,899,899,959,959,929,0,0,0,0,0,0.8,103.91883661776444,1056.1883661776444
3606,58,1,-0.066,-0.0875,43,-0.115,0.546,0.7,15.0,4.3,15,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,70.65239709721986,721.5239709721986
3607,58,1,-0.066,-0.0875,44,-0.9365,0.0819,0.7,15.0,4.3,14,0.0,30,29,29,29,29,89,89,1,0,0,0,0,0.8,98.61090811141294,1000.1090811141294
3608,58,1,-0.066,-0.0875,55,-1.17,0.10345,0.7,10.0,4.5,19,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,124.58179541117967,1264.8179541117968
3609,58,1,-0.066,-0.0875,66,0.4875,0.565,0.0,15.0,4.0,20,10.0,1305,705,705,705,705,285,285,1,0,0,1,0,0.05,95.14228390211838,971.4228390211838
3610,58,1,-0.066,-0.0875,67,-0.181,0.4905,0.0,15.0,4.3,15,0.0,1380,840,840,840,840,720,720,1,0,1,1,0,0.8,65.5303595323384,670.3035953233839
3611,58,1,-0.066,-0.0875,75,-0.6006,0.7559999999999999,0.7,5.0,4.6,15,0.0,1350,690,690,690,690,631,690,0,0,0,1,0,0.025,111.04264800159184,1125.4264800159185
3612,58,1,-0.066,-0.0875,76,0.2563,0.5767,0.7,15.0,4.6,15,0.0,1290,810,810,810,810,210,810,1,0,0,1,0,0.8,82.09153680597609,835.9153680597609
3613,58,1,-0.066,-0.0875,78,-0.555,0.1963,0.7,15.0,4.4,17,0.0,120,119,119,119,119,119,119,1,0,0,1,0,0.0375,62.86806854080406,645.6806854080406
3614,58,1,-0.066,-0.0875,79,0.635,0.5273,0.0,15.0,4.7,15,0.0,1425,765,765,765,765,405,765,1,0,0,1,1,0.8,103.6780689287992,1051.7806892879921
3615,58,1,-0.066,-0.0875,81,-0.7120000000000001,0.06335,0.0,15.0,3.8,15,0.0,59,58,58,58,58,58,59,0,1,0,1,0,0.0125,73.76437509961843,752.6437509961843
3616,58,1,-0.066,-0.0875,82,-0.4172,0.6459999999999999,0.7,8.0,4.4,11,0.0,90,89,89,89,89,89,89,1,1,0,1,0,0.0375,90.42781815019006,915.2781815019007
3617,58,1,-0.066,-0.0875,83,-0.9277,0.1459,0.7,15.0,4.2,15,0.0,1425,765,765,765,765,765,765,0,0,0,1,0,0.8,99.26908180893722,1007.6908180893722
3618,58,1,-0.066,-0.0875,84,-1.005,0.07874,0.0,15.0,4.3,14,0.0,1425,765,765,765,750,420,779,1,0,0,1,0,0.8,106.03567194421309,1074.356719442131
3619,58,1,-0.066,-0.0875,85,-0.6,0.7559999999999999,0.0,5.0,4.6,15,50.0,1425,706,706,706,706,585,706,0,0,0,0,0,0.8,111.00694946741682,1125.0694946741683
3620,58,1,-0.066,-0.0875,86,-0.498,0.058,0.0,15.0,4.5,13,0.0,1425,915,915,915,915,465,915,1,0,1,1,0,0.8,50.687596071056745,519.8759607105675
3621,58,1,-0.066,-0.0875,90,-0.601,0.096,0.0,15.0,4.4,14,0.0,45,44,44,44,44,44,44,1,0,1,1,0,0.8,62.89120058221816,642.9120058221816
3622,58,1,-0.066,-0.0875,92,-0.4922,0.7440000000000001,0.7,6.0,4.6,14,0.0,1320,540,540,540,600,600,540,0,0,1,0,0,0.8,103.8956690608893,1052.956690608893
3623,58,1,-0.066,-0.0875,104,-0.03244,0.6559999999999999,0.0,2.0,4.5,10,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,82.75768827804264,837.5768827804263
3624,58,1,-0.066,-0.0875,105,-0.968,0.0808,0.0,15.0,4.5,12,0.0,30,29,29,29,29,29,29,1,0,0,0,1,0.8,102.02874224276795,1032.2874224276795
3625,58,1,-0.066,-0.0875,106,0.6187,0.5273,0.0,15.0,4.5,10,0.0,15,14,14,14,14,14,14,1,0,0,0,1,0.8,102.32242567779377,1033.2242567779376
3626,58,1,-0.066,-0.0875,110,0.0168,0.5479999999999999,0.7,15.0,4.6,18,35.0,90,90,90,90,90,90,90,0,0,0,1,0,0.025,71.26172886493016,730.6172886493016
